xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2003289,2003-10-16,h19v12,2015153122751,1,5974
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2003305,2003-11-01,h19v12,2015153124801,1,4741
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2003321,2003-11-17,h19v12,2015153130217,1,4672
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2003337,2003-12-03,h19v12,2015153125712,1,4549
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2003353,2003-12-19,h19v12,2018222150014,1,4763
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004001,2004-01-01,h19v12,2015154120423,1,4427
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004017,2004-01-17,h19v12,2015154121249,1,4226
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004033,2004-02-02,h19v12,2015154122750,1,3764
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004049,2004-02-18,h19v12,2015154125042,1,4612
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004065,2004-03-05,h19v12,2015154125023,1,4540
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004081,2004-03-21,h19v12,2015154124916,1,5335
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004097,2004-04-06,h19v12,2015154124949,1,6590
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004113,2004-04-22,h19v12,2015154125750,1,6516
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004129,2004-05-08,h19v12,2015154125857,1,6842
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004145,2004-05-24,h19v12,2015154130112,1,5816
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004161,2004-06-09,h19v12,2015154131713,1,6939
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004177,2004-06-25,h19v12,2015154132040,1,6593
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004193,2004-07-11,h19v12,2015154132908,1,6251
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004209,2004-07-27,h19v12,2015154132848,1,6518
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004225,2004-08-12,h19v12,2015154133427,1,6289
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004241,2004-08-28,h19v12,2015154133933,1,5397
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004257,2004-09-13,h19v12,2015154134415,1,6075
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004273,2004-09-29,h19v12,2015154135244,1,5612
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004289,2004-10-15,h19v12,2015154140328,1,5051
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004305,2004-10-31,h19v12,2015154140640,1,5443
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004321,2004-11-16,h19v12,2015154140848,1,5096
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2004337,2004-12-02,h19v12,2015154141221,1,4738
